Cust ID,Trans ID,Timestamp,Merchant Segment, Device ,Funding Instrument,Price,ZipCode,Account_age_months,Sum_12_mnth_credit_txn,Sum_12_mnth_debit_txn,Pcnt_debit_cards_in_wallet,Num_premium_cards,Eng_segment
21406,4C567C86,2021-05-15 22:26:25,Travel, Web ,EasyPay_Credit_Card,3807,44025,58,33889,3159,16,3,Medium
21407,E6BAB0EF,2021-03-28 11:04:04,Fashion, Web ,EasyPay_Pay_Later,136,38838,18,1488,23479,88,2,Potential_Leavers
21408,1A07F6AC,2021-03-02 05:52:00,Travel, Web ,Debit_Card,1650,50272,20,1339,18188,80,3,Medium
21409,80135D9C,2021-03-13 19:27:39,Travel, Web ,Debit_Card,3555,27319,20,2349,18865,67,3,Medium
21410,1568BE92,2021-03-28 11:21:25,Travel, Web ,EasyPay_Credit_Card,1636,34425,49,43408,3585,11,3,High
21411,E18B444F,2021-04-17 16:52:44,Travel, Web ,Netbanking,1322,54158,14,5850,19850,50,2,Potential_Leavers
21412,A1B8C7BE,2021-05-30 09:20:38,Travel, POS ,EasyPay_Cobrand_Card,3469,21169,39,6420,1875,24,8,Medium
21413,43170878,2021-04-13 10:40:46,Electronics, Mobile ,EasyPay_Pay_Later,514,74975,13,1398,17243,86,2,Potential_Leavers
21414,4C32BE10,2021-04-01 09:09:10,Pantry, Mobile ,EasyPay_Pay_Later,132,82121,11,1491,24573,86,2,Medium
21415,082F1CA7,2021-04-22 08:02:21,Travel, Web ,EasyPay_Credit_Card,3655,78388,36,7522,3930,18,6,High
21416,3D39F394,2021-05-26 12:35:37,Fashion, Mobile ,EasyPay_Pay_Later,178,40688,3,1751,20643,76,1,Medium
21417,9D535959,2021-05-28 00:20:27,Fashion, Web ,EasyPay_Pay_Later,196,86388,17,1008,27789,77,1,Medium
21418,9A9A98DB,2021-05-10 22:51:10,Electronics, Mobile ,EasyPay_Pay_Later,410,24867,3,709,15883,83,2,Potential_Leavers
21419,92D11DBC,2021-04-24 23:17:19,Website-services, Web ,Wallet,743,16337,17,7735,10956,55,0,Low
21420,D97B166E,2021-03-28 07:38:01,Travel, Mobile ,EasyPay_Credit_Card,4491,88602,37,28219,2817,15,4,High
21421,743FF3BC,2021-03-25 10:33:16,Website-services, Web ,Debit_Card,519,41682,20,1920,15110,81,3,High
21422,AF877438,2021-04-17 06:02:23,Travel, POS ,EasyPay_Cobrand_Card,1761,11436,28,5622,2450,6,8,High
21423,33A3A6C2,2021-03-28 23:08:26,Travel, Web ,Debit_Card,2680,62718,10,1551,21417,62,2,Medium
21424,154E4DD3,2021-04-21 20:02:10,Fashion, Mobile ,EasyPay_Pay_Later,189,59608,20,454,20905,86,2,Potential_Leavers
21425,245FEA4D,2021-05-18 23:32:01,Travel, Mobile ,EasyPay_Credit_Card,4467,39320,58,28923,4430,14,3,Medium
21426,B9331ACA,2021-04-08 08:46:21,Travel, Web ,Debit_Card,2697,43123,13,1961,15088,79,1,High
21427,D65A0852,2021-05-21 21:05:53,Website-services, Mobile ,Netbanking,288,86388,5,1601,11437,52,2,Low
21428,8DC1B4DA,2021-03-19 15:44:20,Travel, Mobile ,EasyPay_Credit_Card,3138,67202,53,7551,3222,14,5,High
21429,8CE86253,2021-04-13 10:31:13,Website-services, Mobile ,EasyPay_Pay_Later,869,43690,4,433,19321,89,1,Potential_Leavers
21430,29F83472,2021-04-30 06:21:22,Travel, Web ,Debit_Card,3391,70388,15,1997,23069,62,3,Medium
21431,5E5786A1,2021-03-05 18:07:15,Pantry, Mobile ,EasyPay_Pay_Later,152,18329,14,630,21373,92,2,Potential_Leavers
21432,6FE7D2D8,2021-04-04 04:59:48,Electronics, Web ,EasyPay_Pay_Later,506,68598,2,311,13152,98,2,Medium
21433,0D2F8A20,2021-05-18 14:06:57,Fashion, Mobile ,EasyPay_Pay_Later,60,40914,12,637,22304,97,1,Medium
21434,8FC9B770,2021-04-16 01:09:31,Travel, Web ,Debit_Card,2034,19766,14,1858,13489,57,1,Low
21435,DD2030D8,2021-03-13 03:43:52,Pantry, Web ,Wallet,258,25371,5,5659,11394,56,1,Potential_Leavers
21436,69A46CBD,2021-05-09 01:38:28,Travel, Mobile ,EasyPay_Credit_Card,4268,49166,46,36892,2107,16,6,High
21437,A016C60E,2021-05-10 05:48:09,Electronics, Mobile ,EasyPay_Pay_Later,538,42434,13,1337,25244,87,2,Medium
21438,D5147620,2021-03-06 15:04:12,Travel, Web ,Netbanking,1293,77439,15,2602,19607,54,3,Medium
21439,E7991C31,2021-05-07 00:20:32,Website-services, Mobile ,EasyPay_Pay_Later,643,85171,15,1786,14215,93,2,Low
21440,C4959008,2021-05-14 16:16:38,Fashion, Web ,EasyPay_Pay_Later,65,37045,15,811,19214,80,2,Low
21441,971EC404,2021-05-13 11:20:55,Travel, Mobile ,EasyPay_Credit_Card,3102,64972,53,35012,3877,13,5,Medium
21442,DEEFB2B4,2021-03-11 21:37:58,Website-services, Web ,Wallet,752,43077,14,7902,11602,68,1,High
21443,44F9D2CB,2021-04-03 16:03:26,Pantry, Mobile ,EasyPay_Pay_Later,367,11034,16,1788,18237,88,1,Medium
21444,F5424784,2021-04-19 02:27:00,Fashion, Mobile ,EasyPay_Pay_Later,63,62718,17,728,19098,95,2,Potential_Leavers
21445,4A8A6A4C,2021-06-07 20:02:05,Travel, POS ,EasyPay_Cobrand_Card,3735,73088,42,13606,2823,12,6,Potential_Leavers
21446,0220E82A,2021-04-17 04:38:11,Others, Web ,Debit_Card,3353,63222,8,1162,21375,68,3,Medium
21447,086415F6,2021-04-17 02:51:53,Website-services, Mobile ,EasyPay_Pay_Later,245,42933,16,1122,13205,78,2,Potential_Leavers
21448,8F689C04,2021-04-29 04:49:56,Pantry, Web ,Netbanking,366,85953,3,4263,11613,42,3,Medium
21449,BA8C9DA3,2021-04-17 06:48:58,Fashion, Mobile ,EasyPay_Pay_Later,85,75618,6,355,19446,79,2,Low
21450,C3E7B85A,2021-05-05 04:55:40,Travel, POS ,EasyPay_Cobrand_Card,2614,59853,36,20367,2202,24,6,Potential_Leavers
21451,62F51269,2021-04-24 05:00:25,Website-services, Web ,Debit_Card,628,44196,20,1911,22369,79,1,Medium
21452,9720EC33,2021-05-02 23:47:53,Fashion, Web ,EasyPay_Pay_Later,197,30028,12,1275,14426,92,2,Potential_Leavers
21453,70252E63,2021-03-09 15:41:53,Others, Web ,EasyPay_Credit_Card,4256,49166,56,7622,4139,17,3,High
21454,90CD52BA,2021-06-10 11:17:33,Fashion, Mobile ,EasyPay_Pay_Later,159,40810,9,1515,21177,80,1,Low
21455,891D7B84,2021-05-03 23:22:41,Website-services, Mobile ,Debit_Card,858,89657,1,2229,13133,79,1,High
21456,5CC4D643,2021-03-07 12:04:51,Fashion, Mobile ,EasyPay_Pay_Later,147,83384,9,1455,14000,83,2,Low
21457,1B266896,2021-05-19 13:00:54,Website-services, Web ,EasyPay_Pay_Later,150,83677,16,1354,19102,86,2,Medium
21458,A9B20851,2021-03-10 13:55:20,Pantry, Mobile ,EasyPay_Pay_Later,264,62935,4,901,15034,85,1,Medium
21459,2E426982,2021-05-12 15:04:24,Fashion, Mobile ,EasyPay_Pay_Later,59,33599,13,527,14514,84,1,Medium
21460,62089FBA,2021-03-20 05:27:48,Website-services, Web ,Netbanking,370,57577,9,2782,15581,64,3,Medium
21461,5F3CBE5C,2021-03-17 20:30:39,Electronics, Mobile ,EasyPay_Pay_Later,118,49762,10,851,24007,75,1,Potential_Leavers
21462,8727230D,2021-05-04 13:11:22,Website-services, Web ,Wallet,206,34060,5,5359,10961,55,0,High
21463,A224104B,2021-03-11 02:18:31,Website-services, Web ,EasyPay_Pay_Later,864,26616,13,696,16337,75,2,Potential_Leavers
21464,D95F3486,2021-06-05 09:31:48,Website-services, Web ,Wallet,299,14553,10,5171,10135,70,1,Low
21465,D9B4B767,2021-03-05 15:16:32,Travel, Mobile ,EasyPay_Credit_Card,4412,60056,51,12823,2575,15,3,Medium
21466,F4EFEC46,2021-03-30 18:17:00,Website-services, Web ,Wallet,460,62457,12,7256,11873,56,1,Potential_Leavers
21467,72EBFAA3,2021-03-28 23:28:05,Fashion, Mobile ,EasyPay_Pay_Later,182,60373,17,632,12406,92,1,Low
21468,D8D19E7F,2021-05-09 10:00:18,Electronics, Mobile ,EasyPay_Pay_Later,967,14057,4,1402,19925,76,2,Low
21469,2D82F462,2021-05-09 14:19:00,Travel, Web ,Debit_Card,1659,89671,10,2284,13458,75,2,Medium
21470,8F49B1B2,2021-03-12 14:40:59,Pantry, Mobile ,EasyPay_Pay_Later,150,67202,9,981,14992,76,1,Low
21471,D6B341B2,2021-05-01 02:39:31,Travel, Mobile ,EasyPay_Credit_Card,4767,38885,52,31902,3616,20,5,High
21472,401DE017,2021-05-23 17:11:40,Fashion, Mobile ,EasyPay_Pay_Later,57,12673,3,827,15532,91,1,Medium
21473,DB6D685E,2021-03-12 17:58:42,Pantry, Web ,Netbanking,220,12683,4,5715,14464,41,3,Medium
21474,B79E6028,2021-05-02 02:38:53,Fashion, Web ,EasyPay_Pay_Later,137,35216,7,698,20273,99,2,Low
21475,F678BDE3,2021-03-30 17:37:22,Travel, Mobile ,EasyPay_Credit_Card,3233,72884,54,16286,1612,11,3,High
21476,FD962A9D,2021-03-03 00:22:27,Travel, Web ,Debit_Card,3709,55828,22,1757,11422,52,3,Medium
21477,B4C6FC03,2021-03-31 00:10:55,Travel, Mobile ,EasyPay_Credit_Card,2920,21530,47,17098,1394,15,6,Medium
21478,2F13C795,2021-03-02 21:31:15,Travel, Web ,EasyPay_Credit_Card,4164,57086,40,43925,1382,17,3,High
21479,F0E53F68,2021-04-30 18:47:22,Fashion, Web ,Netbanking,202,54186,12,2381,8950,46,1,Medium
21480,4DEE55EA,2021-04-15 01:34:09,Website-services, Web ,Netbanking,457,77789,12,5825,19678,44,3,Medium
21481,4DD7892E,2021-04-07 09:44:08,Travel, Mobile ,Debit_Card,3177,29717,4,2000,16931,68,1,Potential_Leavers
21482,0CED1E0F,2021-04-10 13:41:12,Others, Web ,EasyPay_Credit_Card,2871,43391,38,4105,1932,14,3,High
21483,F793D1FB,2021-05-10 09:29:46,Others, Web ,EasyPay_Credit_Card,2376,86210,37,18097,4307,13,4,High
21484,38B88950,2021-03-06 18:04:49,Travel, POS ,EasyPay_Cobrand_Card,3190,51521,37,13888,2365,19,5,High
21485,3819D5EC,2021-03-18 23:14:25,Fashion, Web ,Wallet,244,58313,18,6138,9528,65,1,Potential_Leavers
21486,AC154EEF,2021-04-29 05:19:48,Electronics, Web ,EasyPay_Credit_Card,1051,40729,46,9240,4257,11,3,High
21487,32265E5F,2021-05-25 20:20:14,Electronics, Web ,Netbanking,922,29499,7,3716,13171,54,1,Potential_Leavers
21488,B7224BF0,2021-03-07 10:02:24,Travel, Web ,EasyPay_Credit_Card,4907,83901,41,25598,2799,15,3,High
21489,D1564CFD,2021-04-09 00:37:50,Travel, Mobile ,EasyPay_Credit_Card,3924,34128,32,33254,3834,14,6,Medium
21490,A5148ABC,2021-04-15 13:54:54,Travel, Mobile ,EasyPay_Credit_Card,3312,51283,45,41685,1183,21,4,Medium
21491,12BD5F7A,2021-05-25 21:17:39,Fashion, Web ,Wallet,212,58970,7,1739,10227,57,1,Medium
21492,9799BEB4,2021-04-10 15:00:46,Travel, Mobile ,EasyPay_Credit_Card,3014,73717,41,30089,2056,19,4,High
21493,F6CD14C9,2021-04-02 18:51:00,Travel, Mobile ,EasyPay_Pay_Later,961,24656,4,823,15681,87,2,Low
21494,1696A38B,2021-06-02 20:57:37,Travel, Web ,Netbanking,1778,80691,5,5303,15680,48,3,Potential_Leavers
21495,9D5E2644,2021-05-03 15:43:12,Website-services, Web ,Debit_Card,942,34670,9,1521,15502,68,3,Low
21496,6C1CB5C7,2021-03-11 17:28:51,Travel, POS ,EasyPay_Cobrand_Card,3322,17918,27,29077,2118,8,8,Low
21497,7FE60175,2021-04-07 23:20:43,Travel, Web ,Debit_Card,2505,35020,9,2098,14960,79,1,Medium
21498,D1BC78D6,2021-03-23 20:48:00,Travel, Mobile ,EasyPay_Credit_Card,2875,58021,59,18099,3774,19,5,Medium
21499,8E184CC0,2021-04-09 22:57:58,Website-services, Mobile ,EasyPay_Pay_Later,595,44196,2,1267,13615,90,1,Low
21500,F6FE0F57,2021-05-23 03:38:26,Fashion, Web ,EasyPay_Pay_Later,112,74834,8,1761,27202,76,1,Potential_Leavers
21501,B5064070,2021-04-25 14:41:37,Travel, Web ,Debit_Card,1565,25282,20,1764,12670,80,1,Medium
21502,7B9307E4,2021-04-18 11:55:13,Electronics, Web ,Wallet,245,11034,7,4874,10968,68,0,Medium
21503,8841A397,2021-05-04 19:07:38,Website-services, Mobile ,EasyPay_Pay_Later,977,60312,10,1733,15669,76,1,Medium
21504,90FBB744,2021-04-27 13:44:24,Travel, Mobile ,EasyPay_Credit_Card,3952,40647,60,6982,2461,13,5,Medium
21505,5628CA34,2021-03-29 09:21:24,Pantry, Web ,Wallet,236,34670,17,7994,9622,51,1,Potential_Leavers
21506,9F4FADD5,2021-03-06 04:14:40,Travel, Web ,Debit_Card,3743,25719,11,2294,16384,84,2,High
21507,E1BA9FB2,2021-05-16 22:55:05,Fashion, Mobile ,EasyPay_Pay_Later,148,40810,11,460,15817,96,2,Medium
21508,3BB9A1E2,2021-04-30 03:17:15,Fashion, Mobile ,EasyPay_Pay_Later,111,85809,20,1002,24237,91,2,Low
21509,B0B5E7B7,2021-05-02 04:07:21,Travel, Mobile ,EasyPay_Cobrand_Card,3669,19980,26,29687,1904,5,8,Potential_Leavers
21510,F98C325C,2021-03-11 21:44:37,Travel, Web ,EasyPay_Credit_Card,2247,83847,46,19225,1771,22,3,High
21511,F4D54619,2021-05-02 18:09:07,Website-services, Web ,Wallet,265,76311,16,6986,9205,65,1,Low
21512,A5261292,2021-04-02 21:43:13,Travel, Web ,Debit_Card,761,54634,8,1066,22823,64,1,Potential_Leavers
21513,CC3F59A9,2021-03-07 21:11:28,Fashion, Web ,EasyPay_Pay_Later,59,13862,15,336,20402,81,2,Medium
21514,CEA9B099,2021-05-30 02:46:54,Website-services, Web ,Netbanking,571,40688,8,2196,15309,60,2,Medium
21515,2DC5CB03,2021-06-04 08:46:51,Travel, Web ,Debit_Card,2885,18054,11,1873,17973,67,2,High
21516,F7825B0C,2021-06-02 16:07:08,Website-services, Mobile ,EasyPay_Pay_Later,177,28282,6,729,27079,96,1,Low
21517,8D26C1C1,2021-06-10 11:33:14,Travel, Mobile ,Debit_Card,1174,64363,8,1954,14785,69,1,Medium
21518,5ACBA9FB,2021-03-13 05:02:15,Travel, Mobile ,EasyPay_Credit_Card,2528,72303,56,5706,3545,20,3,High
21519,52CC191D,2021-03-03 21:36:02,Pantry, Mobile ,EasyPay_Pay_Later,80,48473,15,592,24995,89,2,Medium
21520,831008ED,2021-05-28 14:51:44,Travel, Mobile ,Debit_Card,1136,38427,18,1541,18444,58,1,Medium
21521,9E00AA35,2021-04-26 19:25:09,Fashion, Mobile ,EasyPay_Pay_Later,85,34580,2,1784,13870,88,2,Low
21522,BF2396E0,2021-05-09 12:19:35,Fashion, Mobile ,EasyPay_Pay_Later,102,61655,6,608,24014,85,2,Low
21523,1BF60B0B,2021-05-21 09:52:56,Electronics, Web ,Netbanking,1068,23052,1,3635,16505,53,1,High
21524,8060B4BB,2021-05-08 00:45:48,Website-services, Mobile ,EasyPay_Pay_Later,730,56516,19,1603,25858,77,1,Potential_Leavers
21525,91A5BAE1,2021-05-27 09:20:05,Website-services, Web ,EasyPay_Pay_Later,264,22982,6,1244,13830,81,1,Medium
21526,8A450647,2021-05-24 17:40:04,Electronics, Web ,Netbanking,959,59853,10,3917,19247,46,3,Medium
21527,5E14BBA1,2021-05-26 14:11:29,Fashion, Web ,EasyPay_Pay_Later,92,88602,6,301,26229,86,2,Potential_Leavers
21528,D2995F7C,2021-05-11 13:41:22,Fashion, Mobile ,EasyPay_Pay_Later,55,60941,11,854,18056,89,1,Medium
21529,5D5E7AED,2021-03-16 07:40:38,Website-services, Mobile ,Netbanking,787,46237,1,4452,9920,43,3,Potential_Leavers
21530,514E17EF,2021-05-09 05:35:33,Travel, Mobile ,EasyPay_Credit_Card,2174,39462,42,33726,2358,16,5,High
21531,E3FA3B2B,2021-04-20 13:50:01,Fashion, Mobile ,EasyPay_Pay_Later,113,73869,7,906,21667,92,2,Potential_Leavers
21532,FBFCF327,2021-04-14 16:37:29,Pantry, Mobile ,EasyPay_Pay_Later,173,71438,5,337,14871,84,2,Medium
21533,13FE9BAB,2021-05-07 11:23:34,Fashion, Mobile ,EasyPay_Pay_Later,210,16758,19,229,26301,92,1,Potential_Leavers
21534,9289BC25,2021-04-19 16:46:24,Fashion, Mobile ,EasyPay_Pay_Later,61,37178,11,1695,20013,97,2,Low
21535,55E457AA,2021-03-23 14:22:52,Travel, Web ,Debit_Card,1713,31578,16,1062,19221,83,2,Medium
21536,5E3FCB68,2021-03-19 19:49:24,Pantry, Web ,Netbanking,339,47248,8,2493,11451,63,1,Potential_Leavers
21537,0F6AEF38,2021-05-05 17:35:38,Travel, Mobile ,EasyPay_Credit_Card,3904,40583,43,25801,1931,16,3,High
21538,C6222E74,2021-06-10 05:31:52,Travel, Web ,Debit_Card,3862,18329,20,2061,23262,75,1,Medium
21539,AD27F44E,2021-04-10 02:13:17,Travel, Web ,EasyPay_Credit_Card,3157,44219,56,5524,3185,11,5,High
21540,60FCC6AB,2021-04-25 06:10:37,Travel, Web ,Debit_Card,2832,78993,23,1716,20657,78,1,High
21541,A99D4D04,2021-05-04 01:08:29,Website-services, Web ,Debit_Card,601,44556,21,1562,20423,56,3,High
21542,049107AC,2021-03-03 10:26:27,Electronics, Mobile ,EasyPay_Pay_Later,231,67080,8,1642,23165,81,2,Medium
21543,2FA1C8D3,2021-05-13 10:28:41,Fashion, Web ,EasyPay_Pay_Later,128,29473,12,215,27658,92,2,Medium
21544,97367707,2021-04-28 08:07:09,Fashion, Web ,EasyPay_Pay_Later,159,38474,19,978,20646,85,1,Potential_Leavers
21545,722174FC,2021-04-19 03:50:21,Travel, Mobile ,Debit_Card,2287,38474,9,1676,16888,62,3,Low
21546,AF164256,2021-04-19 04:53:40,Fashion, Web ,EasyPay_Pay_Later,158,72303,20,1385,20873,95,2,Low
21547,F532F654,2021-05-27 19:02:24,Travel, Mobile ,EasyPay_Credit_Card,1154,81622,42,43515,4017,22,5,High
21548,B657A1D2,2021-04-08 03:01:47,Fashion, Mobile ,EasyPay_Pay_Later,180,79233,4,1509,18063,91,2,Potential_Leavers
21549,F8008AB7,2021-04-24 06:35:41,Travel, Web ,Netbanking,1284,68719,2,2158,18550,61,2,Potential_Leavers
21550,BB74BF34,2021-05-15 06:27:22,Others, Web ,Netbanking,1249,31140,3,4231,11957,44,3,Medium
21551,3E2678AA,2021-04-10 02:41:20,Travel, Web ,EasyPay_Credit_Card,2544,40810,54,30540,2649,15,6,High
21552,9C6204C7,2021-05-10 08:37:46,Travel, POS ,EasyPay_Cobrand_Card,3666,74373,42,22019,2267,11,4,Low
21553,0E15CB26,2021-03-12 04:28:21,Travel, Web ,Debit_Card,2616,12756,3,1623,10601,80,3,Medium
21554,53E35EEC,2021-04-12 13:01:32,Website-services, Web ,Wallet,977,41937,6,2085,9963,58,0,High
21555,D7501A97,2021-04-11 20:01:06,Travel, Mobile ,EasyPay_Pay_Later,771,15074,19,1337,17276,75,1,Medium
21556,0C8BD4F7,2021-03-15 22:07:28,Fashion, Mobile ,EasyPay_Pay_Later,109,55507,11,762,18433,75,2,Low
21557,DD45EEE7,2021-04-01 00:16:52,Fashion, Mobile ,EasyPay_Pay_Later,132,43391,16,474,21616,99,1,Medium
21558,C9E3A80D,2021-03-05 17:31:41,Fashion, Mobile ,EasyPay_Pay_Later,50,79151,14,424,25333,79,2,Low
21559,C81058AD,2021-03-16 16:09:54,Electronics, Web ,Wallet,625,60411,12,3391,11843,53,1,Medium
21560,3445DF40,2021-03-08 17:36:57,Website-services, Mobile ,EasyPay_Pay_Later,168,72864,15,827,29846,75,2,Low
21561,CEEA16B8,2021-03-14 13:40:01,Pantry, Web ,EasyPay_Pay_Later,164,34601,20,1447,24758,88,1,Medium
21562,8069FA6A,2021-03-12 02:36:50,Electronics, Web ,Wallet,833,14741,14,5403,9010,52,1,Medium
21563,B9D6FA77,2021-06-09 03:18:48,Electronics, Web ,Debit_Card,692,44556,16,1544,22832,78,1,Potential_Leavers
21564,D318D947,2021-03-16 13:41:48,Travel, Mobile ,EasyPay_Credit_Card,2878,39677,47,40627,3363,14,5,High
21565,565BA27F,2021-03-05 04:24:53,Travel, Web ,Debit_Card,3172,42517,5,1793,10384,75,2,Medium
21566,B16993C2,2021-06-05 12:21:44,Website-services, Web ,Wallet,689,61461,13,3820,9200,52,0,Potential_Leavers
21567,A66EB0F7,2021-06-05 21:27:01,Travel, Mobile ,Debit_Card,1404,83340,6,1659,21338,75,3,High
21568,D7A3DBC9,2021-03-28 21:46:57,Pantry, Web ,EasyPay_Pay_Later,48,12756,19,1335,16728,96,2,Low
21569,F51A1748,2021-05-18 09:36:28,Pantry, Mobile ,EasyPay_Pay_Later,375,79151,5,975,26701,81,1,Medium
21570,BA7F2D2E,2021-04-18 14:09:11,Pantry, Mobile ,EasyPay_Pay_Later,223,42514,8,592,25573,83,1,Low
21571,8BFFE795,2021-05-09 06:48:29,Travel, Web ,Debit_Card,2717,15554,2,1809,17854,59,3,Medium
21572,B8F7CC48,2021-03-24 07:18:23,Others, Web ,EasyPay_Credit_Card,3565,21070,41,7500,4353,16,4,Medium
21573,FA677836,2021-04-02 08:20:40,Travel, POS ,EasyPay_Cobrand_Card,2594,63440,36,8837,2489,19,4,High
21574,70D3AA55,2021-04-07 18:56:11,Pantry, Web ,EasyPay_Pay_Later,188,84958,2,663,15890,96,1,Potential_Leavers
21575,63EE728A,2021-05-17 00:34:02,Electronics, Mobile ,EasyPay_Pay_Later,368,77312,5,1375,15992,92,1,Medium
21576,BFAA0541,2021-04-06 19:46:45,Travel, Mobile ,EasyPay_Credit_Card,2428,65272,44,19162,3241,20,4,Medium
21577,9D86BCC2,2021-05-28 08:49:20,Fashion, Mobile ,EasyPay_Pay_Later,182,72884,5,1666,24488,84,2,Low
21578,F9DA4905,2021-03-30 07:12:09,Travel, Mobile ,EasyPay_Credit_Card,2526,11147,40,8802,1660,16,6,Medium
21579,604B423B,2021-04-19 03:50:31,Travel, Mobile ,EasyPay_Pay_Later,891,43317,14,1360,13847,78,2,Medium
21580,29261A0B,2021-06-10 04:16:26,Fashion, Web ,EasyPay_Pay_Later,148,52478,4,1632,27744,79,2,Potential_Leavers
21581,8A777544,2021-05-16 11:01:58,Pantry, Web ,Netbanking,317,44852,4,2284,16797,58,1,Potential_Leavers
21582,5E69B415,2021-05-19 07:02:37,Fashion, Mobile ,EasyPay_Pay_Later,237,46347,15,1036,23277,91,1,Low
21583,08624AF2,2021-03-10 00:51:12,Travel, POS ,EasyPay_Cobrand_Card,1949,83972,29,20418,1896,23,4,High
21584,788E4031,2021-05-27 21:16:15,Website-services, Web ,Wallet,415,77312,13,7342,11489,54,1,Medium
21585,4C1FF656,2021-06-04 09:28:09,Website-services, Mobile ,EasyPay_Pay_Later,214,41570,13,1487,19640,90,2,Low
21586,D2F3AB9B,2021-03-20 10:27:42,Travel, Web ,Debit_Card,1965,75115,7,1682,22551,82,1,Potential_Leavers
21587,CB6FDA22,2021-03-03 14:53:03,Fashion, Mobile ,Netbanking,203,56797,10,4463,10173,45,3,Potential_Leavers
21588,FFBBBE70,2021-05-28 18:45:31,Fashion, Web ,Wallet,233,79799,8,1272,9649,55,0,Medium
21589,926207D4,2021-04-30 06:07:46,Travel, Web ,EasyPay_Credit_Card,2370,49166,35,37277,1254,18,3,Medium
21590,064C5253,2021-05-05 12:01:42,Fashion, Web ,EasyPay_Pay_Later,184,47775,2,990,29115,90,2,Potential_Leavers
21591,855F0928,2021-06-02 16:49:20,Fashion, Mobile ,EasyPay_Pay_Later,147,68835,19,1184,20462,84,2,Medium
21592,EF26A11C,2021-04-24 05:14:47,Travel, POS ,EasyPay_Cobrand_Card,2670,27096,20,17696,2729,17,5,Potential_Leavers
21593,5D5BD752,2021-03-20 20:26:10,Fashion, Mobile ,EasyPay_Pay_Later,83,21168,11,831,19847,85,1,Low
21594,52BCE080,2021-04-21 23:09:58,Website-services, Mobile ,EasyPay_Pay_Later,406,73088,14,1492,28399,94,2,Medium
21595,D59B8574,2021-04-10 07:24:17,Electronics, Mobile ,Debit_Card,588,89217,9,1198,19831,83,2,Potential_Leavers
21596,2CCB1C69,2021-05-15 11:53:55,Electronics, Mobile ,EasyPay_Pay_Later,275,46343,14,698,13444,90,2,Low
21597,F86E9554,2021-05-24 09:30:24,Electronics, Mobile ,EasyPay_Credit_Card,1177,21827,48,41113,3693,14,6,Medium
21598,A9F543D5,2021-05-12 02:35:59,Electronics, Web ,Wallet,951,79506,17,3316,9431,57,1,Medium
21599,F400D40A,2021-04-29 12:26:28,Travel, Web ,EasyPay_Credit_Card,2831,51152,41,3785,3493,20,4,Medium
21600,7E7F8F94,2021-03-08 00:42:33,Travel, Mobile ,EasyPay_Cobrand_Card,1093,87663,20,2571,2186,7,8,Medium
21601,F481ABBC,2021-03-05 02:39:49,Pantry, Mobile ,EasyPay_Pay_Later,243,12851,18,1475,17448,100,1,Medium
21602,D0E54795,2021-03-05 07:04:46,Electronics, Web ,Wallet,221,62935,7,1315,11110,52,1,Potential_Leavers
21603,5E5E73F8,2021-04-01 13:20:25,Others, POS ,EasyPay_Cobrand_Card,1746,27096,20,32159,2567,13,4,Low
21604,06564BF0,2021-06-08 07:45:55,Travel, Mobile ,EasyPay_Credit_Card,4461,16367,48,38274,2406,20,4,High
21605,F318C1E8,2021-03-17 17:27:47,Fashion, Mobile ,EasyPay_Pay_Later,168,25719,8,1716,18352,81,2,Medium
21606,E3B0DD93,2021-05-17 13:29:25,Others, Mobile ,EasyPay_Credit_Card,1928,51434,38,12762,2219,12,4,High
21607,8C547A73,2021-04-08 03:43:44,Website-services, Web ,Debit_Card,648,21657,19,1603,18370,55,1,Potential_Leavers
21608,6A78EED1,2021-05-10 11:12:39,Travel, POS ,EasyPay_Cobrand_Card,3887,31362,39,11191,3231,15,5,High
21609,65CF85EF,2021-05-10 09:16:25,Electronics, Web ,Wallet,273,51449,12,5104,11045,62,1,High
21610,F63D32FB,2021-04-27 12:31:37,Electronics, Web ,Wallet,203,42434,17,2754,9200,56,0,Low
21611,75663530,2021-03-22 09:28:40,Fashion, Mobile ,EasyPay_Pay_Later,53,21691,6,859,20957,96,2,Medium
21612,32E749CF,2021-05-04 20:04:41,Electronics, Web ,Wallet,333,37330,17,2659,9349,62,1,Medium
21613,DFBE03B1,2021-05-02 00:33:47,Travel, Mobile ,EasyPay_Credit_Card,4983,11147,44,30701,4435,11,5,High
21614,82F8A260,2021-04-30 23:52:13,Fashion, Web ,EasyPay_Pay_Later,147,55348,9,742,27086,82,2,Potential_Leavers
21615,2E294170,2021-04-17 15:07:47,Website-services, Mobile ,EasyPay_Pay_Later,257,63237,9,1199,23794,86,2,Potential_Leavers
21616,A2B9AD20,2021-04-05 03:52:21,Electronics, Web ,Netbanking,1146,38838,14,3595,9398,44,2,Low
21617,EB0F2136,2021-03-08 17:34:03,Electronics, Web ,Netbanking,1120,56489,8,5097,8539,60,3,Low
21618,E93B07C4,2021-04-22 08:13:06,Website-services, Web ,Wallet,770,75970,17,6626,9675,64,0,Medium
21619,D02D4CC1,2021-03-31 22:06:25,Electronics, Web ,Netbanking,657,83048,5,3477,13816,44,2,High
